farmID,groveID,groveName,zoneID,area,plantedArea,geometry,updatedAt,commodity,siteID,irrigation,originalPlantYear,rootStock,spacing,spacing_row_m,spacing_tree_m,spacing_row_ft,spacing_tree_ft,variety,subCommodity,commodityCombinations,regionName
-LaFUzKBVySSbsHxvOvd,-M0T68mGeL4XZyl-tEHB,Almonds2,-LaKt72ATN1BXeJWTWR_,33.72169214435919,,"POLYGON((-120.475199147293 36.9192598626124, -120.477129887326 36.9192576739254, -120.47837103585 36.9192714949615, -120.479515817768 36.9192748883784, -120.480645068874 36.9192827646008, -120.480427237157 36.9190072464615, -120.479666936104 36.9185765825642, -120.479439153583 36.9181237675834, -120.478666539957 36.9171910587518, -120.478648071074 36.9159723825822, -120.478049743671 36.9153193213196, -120.478064504703 36.9149318729818, -120.477787471931 36.9143559825009, -120.477381157195 36.914240311668, -120.476743981817 36.9154339277987, -120.475427194081 36.9179219470133, -120.47507008483 36.9192134196633, -120.475199147293 36.9192598626124))",2022-08-01 20:03:29+00:00,Almonds,,,,,,,,,,Nonpareil,Almonds,01f2cab55c3d9bde2f296b378ff4a04eed6bf573cf386f00cec5d7e8f5233592,California
-MWyzlG2GrOST-gWc6Sk,-MXq-qN5LXihfyNFFG07,4_5,-MWz-6cQpcSrRHWmnLR_,105.35721809015041,,"POLYGON((-120.184212877483 36.7976973573222, -120.181415210762 36.7925664237184, -120.179643248442 36.7935692626174, -120.176480382222 36.7950487800931, -120.175470357104 36.7968130472252, -120.175252205585 36.7976221934117, -120.175475491734 36.7998190866366, -120.174604958654 36.8012855822967, -120.184212877483 36.7976973573222))",2022-08-01 20:03:29+00:00,Almonds,,,,,,,,,,Nonpareil,Almonds,01f2cab55c3d9bde2f296b378ff4a04eed6bf573cf386f00cec5d7e8f5233592,California
-MYFJxWuzlXrRULEjvZn,-MaNOvwBNIMtiD4dHz_B,B,-MaNM4Kt1gnKH0Qmjsz1,182.68948381269132,,"POLYGON((-120.152418214827 36.1920848357836, -120.152237179887 36.1904690423329, -120.153879360726 36.1888092476607, -120.156161763086 36.187564811864, -120.15681495874 36.1868224886599, -120.156812877742 36.1852983582641, -120.154023136104 36.1852952331044, -120.154030498568 36.1855430408449, -120.139116674868 36.1899694805169, -120.139091285418 36.1925650076436, -120.152182589679 36.1925747081935, -120.152418214827 36.1920848357836))",2022-08-01 20:03:29+00:00,Almonds,,,,,,,,,,Nonpareil,Almonds,01f2cab55c3d9bde2f296b378ff4a04eed6bf573cf386f00cec5d7e8f5233592,California
-MYFJxWuzlXrRULEjvZn,-MaNPs1Wb8Gxz2TwNgKx,C,-MaNM4Kt1gnKH0Qmjsz1,39.4471042421462,,"POLYGON((-120.139120748144 36.1899677822215, -120.154034737759 36.1855411178869, -120.154075414435 36.1838440600244, -120.139118647179 36.1895144600072, -120.139120748144 36.1899677822215))",2022-08-01 20:03:29+00:00,Almonds,,,,,,,,,,Nonpareil,Almonds,01f2cab55c3d9bde2f296b378ff4a04eed6bf573cf386f00cec5d7e8f5233592,California
-MdkzK9J7aIoWn4rn4CL,-MdqqHffrVJGw8qOEISn,13,-Mdqq6qy4XTnzu_0VfBU,172.77177710426378,158.79890287811352,"POLYGON((-120.103512354447 36.255362885965, -120.090598721713 36.2554194909888, -120.09205428832 36.257661851489, -120.093792278297 36.2597727648587, -120.099843699121 36.2627314259479, -120.103580377577 36.2626613577092, -120.103512354447 36.255362885965))",2022-08-01 20:03:29+00:00,Almonds,,,,,,,,,,Nonpareil,Almonds,01f2cab55c3d9bde2f296b378ff4a04eed6bf573cf386f00cec5d7e8f5233592,California
-MdkzK9J7aIoWn4rn4CL,-Mdqq_Ba5R9WaX5at7r7,3A,-Mdqq6qy4XTnzu_0VfBU,61.72624806638152,55.0949149267332,"POLYGON((-120.121579369163 36.2754764965112, -120.121593922165 36.2698891276733, -120.112644041428 36.2698661109462, -120.121579369163 36.2754764965112))",2022-08-01 20:03:29+00:00,Almonds,,,,,,,,,,Nonpareil,Almonds,01f2cab55c3d9bde2f296b378ff4a04eed6bf573cf386f00cec5d7e8f5233592,California
-MdkzK9J7aIoWn4rn4CL,-MdqqkFxFujWV56GCZZ1,3,-Mdqq6qy4XTnzu_0VfBU,158.3584002624679,157.17723701178568,"POLYGON((-120.130686069274 36.2698190514471, -120.121574540374 36.2698711638176, -120.121517741447 36.2753980169272, -120.124615255939 36.2772008248062, -120.130638621965 36.2771456450112, -120.130686069274 36.2698190514471))",2022-08-01 20:03:29+00:00,Almonds,,,,,,,,,,Nonpareil,Almonds,01f2cab55c3d9bde2f296b378ff4a04eed6bf573cf386f00cec5d7e8f5233592,California
-MdkzK9J7aIoWn4rn4CL,-MdqrIaYvAx6dJ0xKtsn,1,-Mdqq6qy4XTnzu_0VfBU,185.50995549927677,177.1694148997828,"POLYGON((-120.139832712433 36.2770331669656, -120.124531040316 36.2771604544655, -120.124526584821 36.2772530300226, -120.132592667182 36.2828165949415, -120.133879304815 36.284304318956, -120.139853732853 36.2843553261348, -120.139832712433 36.2770331669656))",2022-08-01 20:03:29+00:00,Almonds,,,,,,,,,,Nonpareil,Almonds,01f2cab55c3d9bde2f296b378ff4a04eed6bf573cf386f00cec5d7e8f5233592,California
-MdkzK9J7aIoWn4rn4CL,-MdqrUMZTWn1WxmG6Jss,2,-Mdqq6qy4XTnzu_0VfBU,161.2710330445871,160.8173010432678,"POLYGON((-120.148792206612 36.2842534986231, -120.14876774482 36.2769607427829, -120.139836575223 36.2770284512566, -120.13985249076 36.2843584990405, -120.148792206612 36.2842534986231))",2022-08-01 20:03:29+00:00,Almonds,,,,,,,,,,Nonpareil,Almonds,01f2cab55c3d9bde2f296b378ff4a04eed6bf573cf386f00cec5d7e8f5233592,California
-MdkzK9J7aIoWn4rn4CL,-MdqrzWuAUDW4nBO-vp6,8,-Mdqq6qy4XTnzu_0VfBU,160.71577711963317,160.48700699062513,"POLYGON((-120.121607267993 36.2625563913814, -120.112737206832 36.2625625467794, -120.112650844375 36.2698620050849, -120.121583754187 36.2698825782802, -120.121607267993 36.2625563913814))",2022-08-01 20:03:29+00:00,Almonds,,,,,,,,,,Nonpareil,Almonds,01f2cab55c3d9bde2f296b378ff4a04eed6bf573cf386f00cec5d7e8f5233592,California
-MdkzK9J7aIoWn4rn4CL,-MdquDg7Kk5reAKaAWn2,15,-Mdqq6qy4XTnzu_0VfBU,158.72618412004636,157.89465567774394,"POLYGON((-120.121626279088 36.2625558443361, -120.121652811789 36.2552998654218, -120.112727276458 36.2554054577954, -120.112703013262 36.2625560248134, -120.121626279088 36.2625558443361))",2022-08-01 20:03:29+00:00,Almonds,,,,,,,,,,Nonpareil,Almonds,01f2cab55c3d9bde2f296b378ff4a04eed6bf573cf386f00cec5d7e8f5233592,California
-MdkzK9J7aIoWn4rn4CL,-MdqxW2Eo4nC83shTTBy,16,-Mdqq6qy4XTnzu_0VfBU,162.97777382549077,158.23758464207194,"POLYGON((-120.130702762319 36.2625579394898, -120.130742804775 36.2552840462458, -120.121655741321 36.2553023421495, -120.121630765351 36.2625679384001, -120.130702762319 36.2625579394898))",2022-08-01 20:03:29+00:00,Almonds,,,,,,,,,,Nonpareil,Almonds,01f2cab55c3d9bde2f296b378ff4a04eed6bf573cf386f00cec5d7e8f5233592,California
-MdkzK9J7aIoWn4rn4CL,-MdqxgF4YESgoZd2o5dB,17,-Mdqq6qy4XTnzu_0VfBU,163.67619935198826,161.31103531232998,"POLYGON((-120.130744398057 36.2552849174641, -120.130704694679 36.2625555569894, -120.139813905396 36.262544950992, -120.139808993652 36.2552256136309, -120.130744398057 36.2552849174641))",2022-08-01 20:03:29+00:00,Almonds,,,,,,,,,,Nonpareil,Almonds,01f2cab55c3d9bde2f296b378ff4a04eed6bf573cf386f00cec5d7e8f5233592,California
-MdkzK9J7aIoWn4rn4CL,-MdqxnN2cq7VbqP3IZAy,18,-Mdqq6qy4XTnzu_0VfBU,162.22747595553375,158.97084819164607,"POLYGON((-120.139807796741 36.2552282443298, -120.139812111548 36.262544744066, -120.148788340449 36.2625315958909, -120.148746922277 36.2551789407903, -120.139807796741 36.2552282443298))",2022-08-01 20:03:29+00:00,Almonds,,,,,,,,,,Nonpareil,Almonds,01f2cab55c3d9bde2f296b378ff4a04eed6bf573cf386f00cec5d7e8f5233592,California
-MdkzK9J7aIoWn4rn4CL,-Mdqy6wuHhLP6FtCjoz2,9,-Mdqq6qy4XTnzu_0VfBU,163.289120769387,163.81106974640187,"POLYGON((-120.130716678714 36.2625815491583, -120.121615110403 36.2626276239174, -120.12159652408 36.2698920523488, -120.130699999529 36.2698490223609, -120.130716678714 36.2625815491583))",2022-08-01 20:03:29+00:00,Almonds,,,,,,,,,,Nonpareil,Almonds,01f2cab55c3d9bde2f296b378ff4a04eed6bf573cf386f00cec5d7e8f5233592,California
-MdkzK9J7aIoWn4rn4CL,-MdqyJ2xl5sgCIpMkhhG,10,-Mdqq6qy4XTnzu_0VfBU,163.86141302283843,164.49271439781583,"POLYGON((-120.130695620482 36.2698290494214, -120.139831897484 36.2698286295643, -120.139813914968 36.2625442640289, -120.1307145287 36.2625552496021, -120.130695620482 36.2698290494214))",2022-08-01 20:03:29+00:00,Almonds,,,,,,,,,,Nonpareil,Almonds,01f2cab55c3d9bde2f296b378ff4a04eed6bf573cf386f00cec5d7e8f5233592,California
-MdkzK9J7aIoWn4rn4CL,-MdqybNdNH-c7el7oP1R,11,-Mdqq6qy4XTnzu_0VfBU,160.00253113493235,159.8221165080571,"POLYGON((-120.148753111234 36.2697658836602, -120.148746952054 36.2625315545159, -120.139813181124 36.2625460149684, -120.139832447507 36.2698304204927, -120.148753111234 36.2697658836602))",2022-08-01 20:03:29+00:00,Almonds,,,,,,,,,,Nonpareil,Almonds,01f2cab55c3d9bde2f296b378ff4a04eed6bf573cf386f00cec5d7e8f5233592,California
-MdkzK9J7aIoWn4rn4CL,-MdqylRo7N49ROIcXOCD,12,-Mdqq6qy4XTnzu_0VfBU,162.80548465420117,161.76321576134373,"POLYGON((-120.157788093722 36.2696963744004, -120.157763283094 36.2624077807202, -120.148739856319 36.2624751448671, -120.148727533558 36.2697721021734, -120.157788093722 36.2696963744004))",2022-08-01 20:03:29+00:00,Almonds,,,,,,,,,,Nonpareil,Almonds,01f2cab55c3d9bde2f296b378ff4a04eed6bf573cf386f00cec5d7e8f5233592,California
-MdkzK9J7aIoWn4rn4CL,-MdqywuS_vicpBs5H4FV,4,-Mdqq6qy4XTnzu_0VfBU,164.98420318660314,165.05203076095506,"POLYGON((-120.130636432265 36.2698601035459, -120.130615087336 36.2771455029927, -120.139821972935 36.2770694529601, -120.13983221538 36.2698284152178, -120.130636432265 36.2698601035459))",2022-08-01 20:03:29+00:00,Almonds,,,,,,,,,,Nonpareil,Almonds,01f2cab55c3d9bde2f296b378ff4a04eed6bf573cf386f00cec5d7e8f5233592,California
-MdkzK9J7aIoWn4rn4CL,-Mdqz7jNGiSujt6JOV8K,5,-Mdqq6qy4XTnzu_0VfBU,159.48190066501022,156.84410457647186,"POLYGON((-120.148772120244 36.2770131176967, -120.148752546884 36.2697635348339, -120.139827792723 36.2698318262954, -120.139834512504 36.2770486149771, -120.148772120244 36.2770131176967))",2022-08-01 20:03:29+00:00,Almonds,,,,,,,,,,Nonpareil,Almonds,01f2cab55c3d9bde2f296b378ff4a04eed6bf573cf386f00cec5d7e8f5233592,California
-MdkzK9J7aIoWn4rn4CL,-MdqzGvGiVUZCPf6hCR-,6,-Mdqq6qy4XTnzu_0VfBU,161.2708868085983,160.67686165152298,"POLYGON((-120.148771257444 36.2769786013177, -120.157806460774 36.2769068594973, -120.157800408481 36.2696720288107, -120.148753774007 36.2697624195066, -120.148771257444 36.2769786013177))",2022-08-01 20:03:29+00:00,Almonds,,,,,,,,,,Nonpareil,Almonds,01f2cab55c3d9bde2f296b378ff4a04eed6bf573cf386f00cec5d7e8f5233592,California
-Mb1VNR1ySNioxZMpkjD,-Mb1Zr_bo-3yzf5dH00b,Hiett_S,-Mb1Xh9HFu2OJ6Z8pnAv,82.06538204187272,65.69445510578691,"POLYGON((-119.280849557881 35.7759238281971, -119.276342538048 35.7759415230817, -119.276448043185 35.7832982948595, -119.280927511435 35.7832702607745, -119.280849557881 35.7759238281971))",2022-08-01 20:03:29+00:00,Almonds,hiett south ,{'Irrigated': True},2010,,"{'ft': {'row': 20, 'tree': 20}, 'm': {'row': 6, 'tree': 6}}",6.0,6.0,20.0,20.0,Nonpareil,Almonds,01f2cab55c3d9bde2f296b378ff4a04eed6bf573cf386f00cec5d7e8f5233592,California
-Mb1VNR1ySNioxZMpkjD,-Mb1aK1tpaE-Cx514ZWO,Hiett_W,-Mb1Xh9HFu2OJ6Z8pnAv,78.81515606753683,65.57047901954506,"POLYGON((-119.281073894056 35.7903465566372, -119.28544365411 35.7903336830127, -119.285357994678 35.7831388450357, -119.280909989455 35.7831487602888, -119.281073894056 35.7903465566372))",2022-08-01 20:03:29+00:00,Almonds,hiett west ,{'Irrigated': True},2010,,"{'ft': {'row': 20, 'tree': 20}, 'm': {'row': 6, 'tree': 6}}",6.0,6.0,20.0,20.0,Nonpareil,Almonds,01f2cab55c3d9bde2f296b378ff4a04eed6bf573cf386f00cec5d7e8f5233592,California
-M_QLdOfa8Uzz6zTc8KR,-M_tv5gFD1oqr8Z_Mbfx,30_1,-M_QM7gn_CL3ygcScVTt,75.14046669265805,71.58132791962773,"POLYGON((-120.599757594442 36.6843713528824, -120.599729092095 36.6915787057327, -120.604016843515 36.6915760794765, -120.60397368581 36.6843896558222, -120.599757594442 36.6843713528824))",2022-08-01 20:03:29+00:00,Almonds,,,1998,,"{'ft': {'row': 20, 'tree': 16}, 'm': {'row': 6, 'tree': 4.8}}",6.0,4.8,20.0,16.0,Nonpareil,Almonds,01f2cab55c3d9bde2f296b378ff4a04eed6bf573cf386f00cec5d7e8f5233592,California
-Mb1VNR1ySNioxZMpkjD,-Mb1a-4gJjEyakFHr-jL,Hiett_N,-Mb1Xh9HFu2OJ6Z8pnAv,79.03584602296176,58.22697050435091,"POLYGON((-119.281075094533 35.7903426029872, -119.280914300414 35.783262336111, -119.276457679681 35.7832382767006, -119.276581335653 35.7903774048293, -119.281075094533 35.7903426029872))",2022-08-01 20:03:29+00:00,Almonds,hiett north ,{'Irrigated': True},2017,,"{'ft': {'row': 20, 'tree': 17}, 'm': {'row': 6, 'tree': 5.1}}",6.0,5.1,20.0,17.0,Nonpareil,Almonds,01f2cab55c3d9bde2f296b378ff4a04eed6bf573cf386f00cec5d7e8f5233592,California
-M_QLdOfa8Uzz6zTc8KR,-M_tu-dLB04gBvdYqtDg,NE_Block,-M_QM7gn_CL3ygcScVTt,94.26852307610613,73.39169580264152,"POLYGON((-120.57935817041 36.7059072981526, -120.579429877206 36.6985324076272, -120.578447644382 36.6985040705954, -120.577121512472 36.6988905173853, -120.575684035527 36.7007572062587, -120.574271961046 36.7011206134243, -120.573940733698 36.7026720631604, -120.572284596961 36.7037482756649, -120.57217999885 36.7059565606205, -120.57935817041 36.7059072981526))",2022-08-01 20:03:29+00:00,Almonds,,,2003,,"{'ft': {'row': 24, 'tree': 10}, 'm': {'row': 7.3, 'tree': 3}}",7.3,3.0,24.0,10.0,Nonpareil,Almonds,01f2cab55c3d9bde2f296b378ff4a04eed6bf573cf386f00cec5d7e8f5233592,California
-M_QLdOfa8Uzz6zTc8KR,-M_ttkhebWx7Gq_xtXb5,North_30,-M_QM7gn_CL3ygcScVTt,38.13933574710759,25.036523623553933,"POLYGON((-120.567926342453 36.7091151367774, -120.567874043399 36.7130841364302, -120.575703605252 36.7130437890301, -120.567926342453 36.7091151367774))",2022-08-01 20:03:29+00:00,Almonds,,,2008,,"{'ft': {'row': 24, 'tree': 9}, 'm': {'row': 7.3, 'tree': 2.7}}",7.3,2.7,24.0,9.0,Nonpareil,Almonds,01f2cab55c3d9bde2f296b378ff4a04eed6bf573cf386f00cec5d7e8f5233592,California
-M_QLdOfa8Uzz6zTc8KR,-M_tusjbBpeTDSzPjK5Z,30_2,-M_QM7gn_CL3ygcScVTt,74.17546142127986,71.7969001447348,"POLYGON((-120.595517104464 36.6915483033565, -120.599728840833 36.6915784969441, -120.599754899991 36.6843683854699, -120.595573168461 36.6843630219939, -120.595517104464 36.6915483033565))",2022-08-01 20:03:29+00:00,Almonds,,,1998,,"{'ft': {'row': 16, 'tree': 18}, 'm': {'row': 4.8, 'tree': 5.4}}",4.8,5.4,16.0,18.0,Nonpareil,Almonds,01f2cab55c3d9bde2f296b378ff4a04eed6bf573cf386f00cec5d7e8f5233592,California
-M_QLdOfa8Uzz6zTc8KR,-M_tug-QbgyBSO8BMa-X,30_3,-M_QM7gn_CL3ygcScVTt,73.93774320475582,70.67319085931972,"POLYGON((-120.59217304914 36.6915305756751, -120.595508639373 36.6915443425293, -120.59556976387 36.684342774255, -120.591373721807 36.6843506768403, -120.591326380194 36.6915138895227, -120.59217304914 36.6915305756751))",2022-08-01 20:03:29+00:00,Almonds,,,1998,,"{'ft': {'row': 16, 'tree': 22}, 'm': {'row': 4.8, 'tree': 6.7}}",4.8,6.7,16.0,22.0,Nonpareil,Almonds,01f2cab55c3d9bde2f296b378ff4a04eed6bf573cf386f00cec5d7e8f5233592,California
-M_QLdOfa8Uzz6zTc8KR,-M_tvFOpD1vLfWPPjGMn,30_6,-M_QM7gn_CL3ygcScVTt,142.50212368994386,97.34921769634656,"POLYGON((-120.590051743613 36.6857519777528, -120.590702419845 36.6851084303104, -120.590246946486 36.6837169579834, -120.591114514792 36.6822384910444, -120.592956367101 36.6817159043772, -120.592609339781 36.6792807038731, -120.594799949755 36.6789328117924, -120.594713192925 36.6769150067022, -120.585998727485 36.6769412013389, -120.585886309308 36.6865665992651, -120.590051743613 36.6857519777528))",2022-08-01 20:03:29+00:00,Almonds,,,1998,,"{'ft': {'row': 16, 'tree': 22}, 'm': {'row': 4.8, 'tree': 6.7}}",4.8,6.7,16.0,22.0,Nonpareil,Almonds,01f2cab55c3d9bde2f296b378ff4a04eed6bf573cf386f00cec5d7e8f5233592,California
-M_QLdOfa8Uzz6zTc8KR,-M_tvUdzd7tD0JacUbwh,30_5,-M_QM7gn_CL3ygcScVTt,175.7378227090545,148.0305129385941,"POLYGON((-120.591368512983 36.6843654517221, -120.603982258693 36.6844004902574, -120.604040838092 36.6770852784688, -120.599773370968 36.6771047436683, -120.597053015124 36.6775521057565, -120.596550407379 36.677970130421, -120.597406702077 36.6792689782853, -120.597071630236 36.6798661423574, -120.594930893499 36.6790599697622, -120.593607693664 36.6800598113277, -120.593570463458 36.6812989088667, -120.593663538968 36.6821498438044, -120.591671723046 36.6824782723186, -120.591187730395 36.6837770440643, -120.591368512983 36.6843654517221))",2022-08-01 20:03:29+00:00,Almonds,,,2005,,"{'ft': {'row': 16, 'tree': 22}, 'm': {'row': 4.8, 'tree': 6.7}}",4.8,6.7,16.0,22.0,Nonpareil,Almonds,01f2cab55c3d9bde2f296b378ff4a04eed6bf573cf386f00cec5d7e8f5233592,California
-MWyzlG2GrOST-gWc6Sk,-MX6JKAFkT7re1QkKZMP,7,-MWz-6cQpcSrRHWmnLR_,65.01547964111998,,"POLYGON((-120.186714446486 36.7953879676248, -120.187236515245 36.7945890803619, -120.184204481146 36.7890171681945, -120.182297866608 36.7897700043578, -120.182155446404 36.7913533062518, -120.181208619518 36.7926206387906, -120.183481452631 36.7967178063946, -120.186714446486 36.7953879676248))",2022-08-01 20:03:29+00:00,Almonds,7,{'Double Drip Lines': True},2017,,"{'ft': {'row': 21, 'tree': 15}, 'm': {'row': 6.4, 'tree': 4.5}}",6.4,4.5,21.0,15.0,Nonpareil,Almonds,01f2cab55c3d9bde2f296b378ff4a04eed6bf573cf386f00cec5d7e8f5233592,California
-MWyzlG2GrOST-gWc6Sk,-MX6JKALXrZ0zY5tsAdL,13,-MWz-6cQpcSrRHWmnLR_,62.948202335182735,,"POLYGON((-120.200683870268 36.7881310930529, -120.200825543679 36.784112128068, -120.200691524098 36.7836099758189, -120.20044289249 36.7829778921067, -120.199935401184 36.7823234088846, -120.199558888874 36.7818494341201, -120.198864487753 36.7813284494672, -120.198280460439 36.7809571511362, -120.196346316342 36.7806124757583, -120.19511160008 36.781024271417, -120.197300324056 36.7834662857105, -120.197731094955 36.785755638264, -120.197919293203 36.7870530500989, -120.198103425807 36.787912306217, -120.198429600717 36.7884981489495, -120.198938211926 36.7889248588924, -120.199492681691 36.7891640392153, -120.199906379552 36.7893280577791, -120.200587879322 36.7891762580544, -120.200683870268 36.7881310930529))",2022-08-01 20:03:29+00:00,Almonds,13,{'Double Drip Lines': True},2017,,"{'ft': {'row': 21, 'tree': 15}, 'm': {'row': 6.4, 'tree': 4.5}}",6.4,4.5,21.0,15.0,Nonpareil,Almonds,01f2cab55c3d9bde2f296b378ff4a04eed6bf573cf386f00cec5d7e8f5233592,California
-MWyzlG2GrOST-gWc6Sk,-MX6JKAMGyPDmTK0T3Vt,14,-MWz-6cQpcSrRHWmnLR_,63.69963523638509,,"POLYGON((-120.196148929135 36.7805758780887, -120.194409953984 36.780103648162, -120.193826872618 36.780084883121, -120.193523703931 36.7796005083743, -120.191980160885 36.7786171663268, -120.19146969233 36.778515533694, -120.190880209438 36.7785425494211, -120.190291104341 36.7787380069574, -120.189263346927 36.7790699084153, -120.188695765744 36.7793251842644, -120.186854551756 36.7812983572743, -120.189058245388 36.7852978561964, -120.189429203062 36.7851624832659, -120.189386896864 36.7847326826032, -120.189375024173 36.7843160471215, -120.189485478957 36.7837231720424, -120.189823825722 36.7833281459206, -120.191370115474 36.7822944768469, -120.196148929135 36.7805758780887))",2022-08-01 20:03:29+00:00,Almonds,14,{'Double Drip Lines': True},2017,,"{'ft': {'row': 21, 'tree': 15}, 'm': {'row': 6.4, 'tree': 4.5}}",6.4,4.5,21.0,15.0,Nonpareil,Almonds,01f2cab55c3d9bde2f296b378ff4a04eed6bf573cf386f00cec5d7e8f5233592,California
-MWyzlG2GrOST-gWc6Sk,-MX6JKANURLBaeqHL9Oi,18,-MWz-6cQpcSrRHWmnLR_,46.206296463713,,"POLYGON((-120.193745763897 36.7967435095403, -120.190799680975 36.797692836128, -120.192432516204 36.8030682743391, -120.195652805944 36.8030190356238, -120.193745763897 36.7967435095403))",2022-08-01 20:03:29+00:00,Almonds,18,{'Double Drip Lines': True},2017,,"{'ft': {'row': 21, 'tree': 15}, 'm': {'row': 6.4, 'tree': 4.5}}",6.4,4.5,21.0,15.0,Nonpareil,Almonds,01f2cab55c3d9bde2f296b378ff4a04eed6bf573cf386f00cec5d7e8f5233592,California
-MWyzlG2GrOST-gWc6Sk,-MX6JKAPhTmZU5l0v25B,19,-MWz-6cQpcSrRHWmnLR_,40.827151843581795,,"POLYGON((-120.195977615631 36.7959546317523, -120.193667932174 36.7967408913708, -120.195593085808 36.803055820248, -120.198016751424 36.8030339159931, -120.195977615631 36.7959546317523))",2022-08-01 20:03:29+00:00,Almonds,19,{'Double Drip Lines': True},2017,,"{'ft': {'row': 21, 'tree': 15}, 'm': {'row': 6.4, 'tree': 4.5}}",6.4,4.5,21.0,15.0,Nonpareil,Almonds,01f2cab55c3d9bde2f296b378ff4a04eed6bf573cf386f00cec5d7e8f5233592,California
-MWyzlG2GrOST-gWc6Sk,-MX6JKAU6jeegE8udUc3,27,-MWz-6cQpcSrRHWmnLR_,53.51019767036102,,"POLYGON((-120.208847144837 36.8010453330257, -120.205554481457 36.8010522077598, -120.205302854113 36.8012229451485, -120.205304762197 36.8070231931926, -120.205610329941 36.8072245912389, -120.208848221167 36.8072193704021, -120.208847144837 36.8010453330257))",2022-08-01 20:03:29+00:00,Almonds,27,{'Double Drip Lines': True},2017,,"{'ft': {'row': 21, 'tree': 15}, 'm': {'row': 6.4, 'tree': 4.5}}",6.4,4.5,21.0,15.0,Nonpareil,Almonds,01f2cab55c3d9bde2f296b378ff4a04eed6bf573cf386f00cec5d7e8f5233592,California
-MWyzlG2GrOST-gWc6Sk,-MX6JKAFkT7re1QkKZMN,10,-MWz-6cQpcSrRHWmnLR_,47.057262891168854,,"POLYGON((-120.189556877904 36.7878216974795, -120.190188972229 36.7870771671839, -120.190494828154 36.786602495004, -120.189654615673 36.7853241772943, -120.186033684375 36.7866623035916, -120.184158960116 36.7891163841301, -120.185451566135 36.7914259353128, -120.186782459515 36.7909254733093, -120.186609260162 36.7903714638065, -120.186824585061 36.7901068534647, -120.188263741699 36.7895519885416, -120.189556877904 36.7878216974795))",2022-08-01 20:03:29+00:00,Almonds,10,{'Duel System': True},2001,,"{'ft': {'row': 21, 'tree': 18}, 'm': {'row': 6.4, 'tree': 5.4}}",6.4,5.4,21.0,18.0,Nonpareil,Almonds,01f2cab55c3d9bde2f296b378ff4a04eed6bf573cf386f00cec5d7e8f5233592,California
-MWyzlG2GrOST-gWc6Sk,-MX6JKAFkT7re1QkKZMO,8E,-MWz-6cQpcSrRHWmnLR_,40.66028784582201,,"POLYGON((-120.18799696457 36.7986166991272, -120.192417525957 36.7971501803384, -120.190478697165 36.7939001814397, -120.186215416211 36.7955739583944, -120.18799696457 36.7986166991272))",2022-08-01 20:03:29+00:00,Almonds,8E,{'Duel System': True},2004,,"{'ft': {'row': 21, 'tree': 18}, 'm': {'row': 6.4, 'tree': 5.4}}",6.4,5.4,21.0,18.0,Nonpareil,Almonds,01f2cab55c3d9bde2f296b378ff4a04eed6bf573cf386f00cec5d7e8f5233592,California
-MWyzlG2GrOST-gWc6Sk,-MX6JKAH_zBbasO1eYA_,6,-MWz-6cQpcSrRHWmnLR_,23.79340230750783,,"POLYGON((-120.186200870703 36.7956213328607, -120.183612086066 36.7965631916425, -120.185272170859 36.7996028198368, -120.187998906457 36.7986533194913, -120.186200870703 36.7956213328607))",2022-08-01 20:03:29+00:00,Almonds,6,{'Double Drip Lines': True},2014,,"{'ft': {'row': 21, 'tree': 18}, 'm': {'row': 6.4, 'tree': 5.4}}",6.4,5.4,21.0,18.0,Nonpareil,Almonds,01f2cab55c3d9bde2f296b378ff4a04eed6bf573cf386f00cec5d7e8f5233592,California
-MWyzlG2GrOST-gWc6Sk,-MX6JKAJ7YV-6fBXGBpE,3,-MWz-6cQpcSrRHWmnLR_,44.60158824718028,,"POLYGON((-120.185230872299 36.7995706125569, -120.184211672798 36.7976115670804, -120.179115124206 36.799606010401, -120.181118304778 36.8031569651251, -120.181887183007 36.8030543248313, -120.182507965111 36.8027411809913, -120.183281004359 36.8019266713197, -120.183945858665 36.8010077091314, -120.184244388747 36.7999869383813, -120.185230872299 36.7995706125569))",2022-08-01 20:03:29+00:00,Almonds,3,{'Double Drip Lines': True},2014,,"{'ft': {'row': 21, 'tree': 18}, 'm': {'row': 6.4, 'tree': 5.4}}",6.4,5.4,21.0,18.0,Nonpareil,Almonds,01f2cab55c3d9bde2f296b378ff4a04eed6bf573cf386f00cec5d7e8f5233592,California
-MWyzlG2GrOST-gWc6Sk,-MX6JKAKIgv6ip-chrrJ,2,-MWz-6cQpcSrRHWmnLR_,81.24547819977941,,"POLYGON((-120.179140007201 36.7996147842494, -120.174599622838 36.8013183012922, -120.172991457997 36.8037605293573, -120.174942537266 36.807176569752, -120.176966919354 36.8058936602877, -120.180663912541 36.8031347227833, -120.181122323412 36.8030839349252, -120.179140007201 36.7996147842494))",2022-08-01 20:03:29+00:00,Almonds,2,{'Double Drip Lines': True},2004,,"{'ft': {'row': 21, 'tree': 18}, 'm': {'row': 6.4, 'tree': 5.4}}",6.4,5.4,21.0,18.0,Nonpareil,Almonds,01f2cab55c3d9bde2f296b378ff4a04eed6bf573cf386f00cec5d7e8f5233592,California
